OBJECT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,LAUNCH
2022-175J,US,95.44,53.22,541.0,539.0,LARGE,2022-12-17
2022-175H,US,95.44,53.22,540.0,539.0,LARGE,2022-12-17
2022-175G,US,95.44,53.22,541.0,539.0,LARGE,2022-12-17
2022-175F,US,95.44,53.22,541.0,539.0,LARGE,2022-12-17
2022-175E,US,95.44,53.22,541.0,539.0,LARGE,2022-12-17
2022-175D,US,95.44,53.22,541.0,538.0,LARGE,2022-12-17
2022-175C,US,95.44,53.22,541.0,539.0,LARGE,2022-12-17
2022-175B,US,95.44,53.22,541.0,539.0,LARGE,2022-12-17
2022-175A,US,95.44,53.22,541.0,539.0,LARGE,2022-12-17
2022-172A,PRC,94.26,35.97,485.0,480.0,LARGE,2022-12-16
2022-167Q,PRC,94.45,97.59,499.0,485.0,MEDIUM,2022-12-09
2022-171E,PRC,94.54,34.99,505.0,487.0,LARGE,2022-12-14
2022-171C,PRC,94.34,35.0,492.0,481.0,LARGE,2022-12-14
2022-171A,PRC,94.54,34.99,501.0,492.0,LARGE,2022-12-14
2022-169D,PRC,100.68,60.0,797.0,785.0,LARGE,2022-12-12
2022-169C,PRC,99.3,59.96,794.0,656.0,LARGE,2022-12-12
2022-167P,PRC,94.85,97.6,520.0,503.0,MEDIUM,2022-12-09
2022-167N,PRC,94.85,97.6,518.0,504.0,MEDIUM,2022-12-09
2022-167M,PRC,93.74,97.59,463.0,452.0,MEDIUM,2022-12-09
2022-167L,PRC,94.86,97.61,520.0,503.0,MEDIUM,2022-12-09
2022-167K,PRC,94.26,97.59,490.0,476.0,MEDIUM,2022-12-09
2022-167J,PRC,94.85,97.59,518.0,505.0,MEDIUM,2022-12-09
2022-167H,PRC,94.86,97.61,519.0,504.0,MEDIUM,2022-12-09
2022-167G,PRC,93.89,97.59,472.0,458.0,MEDIUM,2022-12-09
2022-167F,PRC,95.06,97.59,527.0,516.0,MEDIUM,2022-12-09
2022-167E,PRC,94.86,97.6,518.0,505.0,MEDIUM,2022-12-09
2022-167D,PRC,94.86,97.6,515.0,508.0,MEDIUM,2022-12-09
2022-167C,PRC,94.37,97.6,495.0,481.0,MEDIUM,2022-12-09
2022-167A,PRC,93.92,97.59,471.0,462.0,MEDIUM,2022-12-09
2022-165B,PRC,98.2,98.08,696.0,648.0,LARGE,2022-12-08
2022-165A,PRC,98.79,98.17,701.0,701.0,LARGE,2022-12-08
2022-151NM,PRC,98.95,98.66,797.0,619.0,SMALL,2022-11-11
2022-151NF,PRC,98.67,98.64,793.0,597.0,SMALL,2022-11-11
2022-151ND,PRC,98.93,98.68,783.0,632.0,SMALL,2022-11-11
2022-151NC,PRC,96.78,98.61,678.0,530.0,SMALL,2022-11-11
2022-151MY,PRC,99.48,98.93,798.0,670.0,SMALL,2022-11-11
2022-151MU,PRC,98.36,98.67,769.0,592.0,SMALL,2022-11-11
2022-164B,PRC,93.78,98.3,649.0,270.0,LARGE,2022-12-07
2022-164A,PRC,99.65,98.31,748.0,735.0,MEDIUM,2022-12-07
2022-151LK,PRC,97.18,98.6,750.0,497.0,SMALL,2022-11-11
2022-151LG,PRC,98.96,98.69,780.0,639.0,SMALL,2022-11-11
2022-151KY,PRC,99.94,98.64,796.0,715.0,SMALL,2022-11-11
2022-151KK,PRC,99.4,98.62,784.0,675.0,SMALL,2022-11-11
2022-151JY,PRC,97.28,98.68,714.0,543.0,SMALL,2022-11-11
2022-151JL,PRC,98.31,98.66,735.0,621.0,SMALL,2022-11-11
2022-151HX,PRC,97.11,98.73,725.0,516.0,SMALL,2022-11-11
2022-151HW,PRC,98.8,98.99,759.0,643.0,SMALL,2022-11-11
2022-151HK,PRC,98.24,98.66,723.0,627.0,SMALL,2022-11-11
2022-151HD,PRC,96.91,98.52,661.0,561.0,MEDIUM,2022-11-11
2022-151GV,PRC,97.38,98.67,721.0,546.0,SMALL,2022-11-11
2022-151GR,PRC,98.03,98.59,757.0,572.0,SMALL,2022-11-11
2022-151FK,PRC,98.15,99.04,787.0,553.0,SMALL,2022-11-11
2022-151FE,PRC,96.24,98.87,645.0,512.0,SMALL,2022-11-11
2022-151ET,PRC,96.85,98.66,731.0,485.0,SMALL,2022-11-11
2022-151EM,PRC,97.94,98.82,776.0,545.0,SMALL,2022-11-11
2022-151EL,PRC,98.48,98.71,789.0,583.0,SMALL,2022-11-11
2022-151DX,PRC,96.01,98.59,663.0,472.0,SMALL,2022-11-11
2022-151DV,PRC,98.25,98.53,774.0,576.0,MEDIUM,2022-11-11
2022-151DU,PRC,97.76,98.53,747.0,556.0,SMALL,2022-11-11
2022-151DK,PRC,96.97,98.66,696.0,531.0,SMALL,2022-11-11
2022-160E,PRC,94.32,35.0,492.0,480.0,LARGE,2022-11-27
2022-160C,PRC,94.56,35.0,501.0,494.0,LARGE,2022-11-27
2022-160A,PRC,94.57,35.0,499.0,497.0,LARGE,2022-11-27
2022-158K,SWTZ,94.01,97.44,475.0,466.0,MEDIUM,2022-11-26
2022-158J,SWTZ,94.02,97.44,475.0,468.0,MEDIUM,2022-11-26
2022-158H,SWTZ,94.02,97.44,475.0,467.0,MEDIUM,2022-11-26
2022-158G,SWTZ,94.02,97.44,476.0,467.0,MEDIUM,2022-11-26
2022-158F,IND,93.05,97.43,427.0,420.0,MEDIUM,2022-11-26
2022-158E,IND,92.15,97.43,384.0,375.0,MEDIUM,2022-11-26
2022-158D,IND,91.79,97.43,367.0,357.0,SMALL,2022-11-26
2022-158C,IND,91.66,97.43,361.0,351.0,SMALL,2022-11-26
2022-158B,TBD,94.46,97.45,505.0,479.0,LARGE,2022-11-26
2022-158A,IND,99.52,98.35,736.0,735.0,LARGE,2022-11-26
2022-151DD,PRC,98.67,98.53,795.0,595.0,SMALL,2022-11-11
2022-151CR,PRC,98.62,98.62,785.0,601.0,SMALL,2022-11-11
2022-151CK,PRC,98.74,98.67,799.0,598.0,SMALL,2022-11-11
2022-151CC,PRC,99.12,98.68,799.0,634.0,SMALL,2022-11-11
2022-151BX,PRC,98.75,98.69,790.0,608.0,SMALL,2022-11-11
2022-151BR,PRC,98.32,98.69,785.0,571.0,SMALL,2022-11-11
2022-151BN,PRC,94.26,98.61,513.0,453.0,SMALL,2022-11-11
2022-151BL,PRC,97.23,98.68,712.0,540.0,SMALL,2022-11-11
2022-151BH,PRC,98.43,98.59,765.0,602.0,SMALL,2022-11-11
2022-151BG,PRC,99.2,98.67,796.0,645.0,SMALL,2022-11-11
2022-151BD,PRC,98.12,98.58,730.0,608.0,SMALL,2022-11-11
2022-151AE,PRC,91.21,98.64,336.0,332.0,SMALL,2022-11-11
2022-151C,PRC,96.01,98.59,698.0,436.0,MEDIUM,2022-11-11
2020-046AK,US,95.94,54.23,585.0,543.0,SMALL,2020-07-15
2022-155E,PRC,94.67,97.55,511.0,495.0,MEDIUM,2022-11-16
2022-155D,PRC,94.68,97.55,510.0,495.0,MEDIUM,2022-11-16
2022-155C,PRC,94.68,97.55,510.0,496.0,MEDIUM,2022-11-16
2022-155B,PRC,94.68,97.56,509.0,497.0,MEDIUM,2022-11-16
2022-155A,PRC,94.68,97.55,508.0,497.0,MEDIUM,2022-11-16
2022-111AS,US,94.07,53.19,479.0,468.0,LARGE,2022-09-11
2020-029D,US,89.33,45.03,245.0,238.0,UNDEFINED,2020-05-17
2022-147B,US,95.91,97.65,570.0,555.0,MEDIUM,2022-11-04
2022-147A,SWED,96.22,97.67,586.0,569.0,MEDIUM,2022-11-04
2022-143A,PRC,92.07,41.47,381.0,371.0,SMALL,2022-10-31
2022-142B,PRC,100.43,59.9,796.0,762.0,LARGE,2022-10-29
2022-141BE,US,95.44,53.22,541.0,538.0,LARGE,2022-10-28
2022-141BD,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141BC,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141BB,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141BA,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AZ,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AY,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AX,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AW,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AV,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AU,US,95.44,53.22,540.0,539.0,LARGE,2022-10-28
2022-141AT,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AR,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AQ,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AP,US,95.43,53.22,540.0,538.0,LARGE,2022-10-28
2022-141AN,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AM,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AL,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AK,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AJ,US,91.74,53.22,361.0,359.0,LARGE,2022-10-28
2022-141AH,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AG,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AF,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AE,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AD,US,95.54,53.22,546.0,544.0,LARGE,2022-10-28
2022-141AC,US,95.44,53.22,541.0,538.0,LARGE,2022-10-28
2022-141AB,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141AA,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141Z,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141Y,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141X,US,95.44,53.22,541.0,538.0,LARGE,2022-10-28
2022-141W,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141V,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141U,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141T,US,95.44,53.22,541.0,538.0,LARGE,2022-10-28
2022-141S,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141R,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141Q,US,95.44,53.22,541.0,538.0,LARGE,2022-10-28
2022-141P,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141N,US,95.44,53.22,541.0,538.0,LARGE,2022-10-28
2022-141M,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141L,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141K,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141J,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141H,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141G,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141F,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141E,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141D,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141C,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141B,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-141A,US,95.44,53.22,541.0,539.0,LARGE,2022-10-28
2022-138AN,IND,96.62,87.38,615.0,579.0,LARGE,2022-10-22
2022-137A,CIS,93.29,97.02,444.0,427.0,LARGE,2022-10-21
2022-136BF,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136BE,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136BD,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136BC,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136BB,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136BA,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AZ,US,95.54,53.22,546.0,544.0,LARGE,2022-10-20
2022-136AY,US,95.44,53.22,541.0,538.0,LARGE,2022-10-20
2022-136AX,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AW,US,95.44,53.22,541.0,538.0,LARGE,2022-10-20
2022-136AV,US,95.44,53.22,541.0,538.0,LARGE,2022-10-20
2022-136AU,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AT,US,94.78,53.22,510.0,506.0,LARGE,2022-10-20
2022-136AS,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AR,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AQ,US,95.44,53.22,541.0,538.0,LARGE,2022-10-20
2022-136AP,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AN,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AM,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AL,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AK,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AJ,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AH,US,95.44,53.22,541.0,538.0,LARGE,2022-10-20
2022-136AG,US,95.44,53.22,541.0,538.0,LARGE,2022-10-20
2022-136AF,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AE,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AD,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AC,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AB,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136AA,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136Z,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136Y,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136X,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136W,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136V,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136U,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136T,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136S,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136R,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136Q,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136P,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136N,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136M,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136L,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136K,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136J,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136H,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136F,US,95.33,53.22,537.0,533.0,LARGE,2022-10-20
2022-136E,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136D,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136C,US,95.43,53.22,541.0,538.0,LARGE,2022-10-20
2022-136B,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-136A,US,95.44,53.22,541.0,539.0,LARGE,2022-10-20
2022-133D,PRC,94.55,35.0,499.0,494.0,LARGE,2022-10-14
2022-133B,PRC,94.55,35.0,502.0,492.0,LARGE,2022-10-14
2022-133A,PRC,94.31,35.0,508.0,463.0,LARGE,2022-10-14
2022-132E,PRC,94.4,97.27,518.0,462.0,LARGE,2022-10-12
2022-132C,PRC,87.98,97.59,182.0,167.0,SMALL,2022-10-12
2022-132A,PRC,94.49,97.39,503.0,485.0,LARGE,2022-10-12
2022-129B,PRC,98.94,98.2,720.0,695.0,LARGE,2022-10-08
2022-129A,PRC,99.22,98.27,732.0,711.0,LARGE,2022-10-08
2022-127B,US,97.46,98.28,729.0,545.0,MEDIUM,2022-10-07
2022-127A,US,99.86,98.34,762.0,741.0,MEDIUM,2022-10-07
2022-126C,PRC,89.48,56.12,281.0,217.0,LARGE,2022-10-07
2022-126B,PRC,98.67,55.0,707.0,683.0,MEDIUM,2022-10-07
2022-126A,PRC,98.67,55.0,706.0,684.0,MEDIUM,2022-10-07
2022-125BD,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125BC,US,91.71,53.22,359.0,357.0,LARGE,2022-10-05
2022-125BB,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125BA,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AZ,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AY,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AX,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AW,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AV,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AU,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AT,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AS,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AR,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AQ,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AP,US,91.74,53.22,361.0,359.0,LARGE,2022-10-05
2022-125AN,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AM,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AL,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AK,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AJ,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AH,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AG,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AF,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AE,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AD,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AC,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AB,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125AA,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125Z,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125Y,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125X,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125W,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125V,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125U,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125T,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125S,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125R,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125Q,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125P,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125N,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125M,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125L,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125K,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125J,US,91.74,53.22,361.0,359.0,LARGE,2022-10-05
2022-125H,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125G,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125F,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125E,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125D,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125C,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125B,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-125A,US,95.44,53.22,541.0,539.0,LARGE,2022-10-05
2022-057BC,NOR,93.28,97.56,438.0,432.0,SMALL,2022-05-25
2022-121C,PRC,94.1,97.4,484.0,467.0,LARGE,2022-09-26
2022-121B,PRC,93.6,97.4,457.0,444.0,MEDIUM,2022-09-26
2022-121A,PRC,93.84,97.4,469.0,455.0,LARGE,2022-09-26
2022-120E,PRC,94.53,34.99,501.0,491.0,LARGE,2022-09-26
2022-120D,PRC,92.32,34.98,392.0,384.0,LARGE,2022-09-26
2022-120A,PRC,94.54,34.99,498.0,494.0,LARGE,2022-09-26
2022-119BD,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119BC,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119BB,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119BA,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AZ,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AY,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AX,US,95.44,53.22,541.0,538.0,LARGE,2022-09-24
2022-119AW,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AV,US,95.54,53.22,546.0,544.0,LARGE,2022-09-24
2022-119AU,US,95.44,53.22,541.0,538.0,LARGE,2022-09-24
2022-119AT,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AS,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AR,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AQ,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AP,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AN,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AL,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AK,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AJ,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AH,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AG,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AF,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AE,US,95.44,53.21,541.0,539.0,LARGE,2022-09-24
2022-119AD,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AC,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AB,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119AA,US,95.44,53.22,541.0,538.0,LARGE,2022-09-24
2022-119Z,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119Y,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119X,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119W,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119V,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119U,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119T,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119S,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119R,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119Q,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119P,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119N,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119M,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119L,US,95.44,53.22,541.0,538.0,LARGE,2022-09-24
2022-119K,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119J,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119H,US,95.44,53.22,541.0,538.0,LARGE,2022-09-24
2022-119G,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119F,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119E,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119D,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119C,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119B,US,95.44,53.22,541.0,539.0,LARGE,2022-09-24
2022-119A,US,95.44,53.22,540.0,539.0,LARGE,2022-09-24
2022-118B,PRC,93.74,97.49,465.0,450.0,MEDIUM,2022-09-24
2022-118A,PRC,93.93,97.49,476.0,457.0,MEDIUM,2022-09-24
2022-115B,PRC,98.0,98.52,749.0,577.0,LARGE,2022-09-20
2022-115A,PRC,100.48,98.52,782.0,780.0,LARGE,2022-09-20
2022-102B,PRC,95.94,29.0,567.0,561.0,MEDIUM,2022-08-23
2022-114BF,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114BE,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114BD,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114BC,US,95.44,53.21,541.0,539.0,LARGE,2022-09-19
2022-114BB,US,95.44,53.22,541.0,538.0,LARGE,2022-09-19
2022-114BA,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AZ,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AY,US,95.44,53.22,541.0,538.0,LARGE,2022-09-19
2022-114AX,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AW,US,95.44,53.21,540.0,539.0,LARGE,2022-09-19
2022-114AV,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AU,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AT,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AS,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AR,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AQ,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AP,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AN,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AM,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AL,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AK,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AJ,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AH,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AG,US,95.44,53.22,541.0,538.0,LARGE,2022-09-19
2022-114AF,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AE,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AD,US,95.44,53.22,541.0,538.0,LARGE,2022-09-19
2022-114AC,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114AB,US,95.44,53.22,541.0,538.0,LARGE,2022-09-19
2022-114AA,US,95.44,53.22,541.0,538.0,LARGE,2022-09-19
2022-114Z,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114Y,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114X,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114W,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114V,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114U,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114T,US,95.44,53.22,541.0,538.0,LARGE,2022-09-19
2022-114S,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
2022-114R,US,95.44,53.22,541.0,539.0,LARGE,2022-09-19
